"id","locode","locationname","locationtype","country","county","municipality","wkt","lon","lat"
2343904,USMH8,Manhasset,Havn,USA,,,,,
2343906,USZMY,Manheim Center,Havn,USA,,,,,
2343907,USMTW,Manitowoc,Havn,USA,,,,,
2453954,USIA2,Manning,Havn,USA,,,,,
2343908,USNSV,Mannsville,Havn,USA,,,,,
2343909,USQMU,Mantua,Havn,USA,,,,,
2343910,USZPU,Maple Bluff,Havn,USA,,,,,
2455256,USXUY,Mapleton,Havn,USA,,,,,
2343911,USMH2,Marblehead,Havn,USA,,,,,
2457860,US888,Marcus Hook,Havn,USA,,,POINT(-75.416667 39.816667),-75.416667,39.816667
2462478,USMAH,Marcus Hook,Havn,USA,,,POINT(-75.42051445045 39.8076253361469),-75.42051445045004,39.80762533614691
2343912,USZAY,Marcy,Havn,USA,,,,,
2343913,USQMK,Markleville,Havn,USA,,,,,
2343914,USQMM,Marne,Havn,USA,,,,,
2343915,USMR2,Marseilles,Havn,USA,,,POINT(-88.6899081595074 41.3202609729724),-88.68990815950737,41.32026097297244
2343916,USNMA,Marshall,Havn,USA,,,,,
2343917,USTAW,Matawan,Havn,USA,,,,,
2343918,USMP2,Mauckport,Havn,USA,,,,,
2451395,USTSX,Mauston,Havn,USA,,,,,
2453955,USMY6,Mayo,Havn,USA,,,,,
2453956,USAY7,Mayville,Havn,USA,,,,,
2343919,USQMW,McCleary,Havn,USA,,,,,
2343920,USZWM,McEwen,Havn,USA,,,,,
2343921,USMF6,McFarland,Havn,USA,,,,,
2343922,USMKJ,McKees Rocks,Havn,USA,,,,,
2343923,USQMC,McLeansville,Havn,USA,,,,,
2453957,USJJQ,Meadows of Dan,Havn,USA,,,,,
2453958,USEAZ,Mechanic Falls,Havn,USA,,,,,
2455259,USUMQ,Mecosta,Havn,USA,,,,,
2453959,USMP7,Mediapolis,Havn,USA,,,,,
2343924,USMGF,Melvindale,Havn,USA,,,,,
2343925,USMEM,Memphis,Havn,USA,,,,,
2455260,USM8N,Mendon,Havn,USA,,,,,
2343926,USMN5,Menemsha,Havn,USA,,,,,
2453960,USMT6,Mentone,Havn,USA,,,,,
2343928,USMXP,Meraux,Havn,USA,,,POINT(-89.9322622772685 29.9245195990898),-89.93226227726852,29.92451959908981
2343929,USMD5,Meredith,Havn,USA,,,,,
2343930,USOIS,Meredoisa,Havn,USA,,,,,
2343927,USZXE,Mer Rouge,Havn,USA,,,,,
2343931,USMTM,Metlakatla,Havn,USA,,,,,
2448951,USXXX,Mexico,Havn,USA,,,POINT(-76.2506108251969 43.5193142050476),-76.25061082519692,43.51931420504756
2330614,USMIA,Miami,Havn,USA,,,POINT(-80.1835960963738 25.7783710698235),-80.18359609637385,25.77837106982353
2448952,USIYH,Miami Beach,Havn,USA,,,,,
2343933,USZMG,Miami Gardens,Havn,USA,,,,,
2451396,USKKV,Miami River,Havn,USA,,,,,
2343934,USIAM,Miamisburg,Havn,USA,,,,,
2453961,USM4I,Miami Shores,Havn,USA,,,,,
2448953,USZIX,Middle I.,Havn,USA,,,,,
2455262,USM44,Middletown,Havn,USA,,,,,
2453962,USM2P,Midway Park,Havn,USA,,,,,
2453963,USM2B,Milburn,Havn,USA,,,,,
2343935,USMRQ,Milford,Havn,USA,,,,,
2343936,USMKW,Mill Creek,Havn,USA,,,,,
2455265,UST9X,Millican,Havn,USA,,,,,
2343937,USIPR,Millport,Havn,USA,,,,,
2343938,USMW4,Millwood,Havn,USA,,,,,
2343939,USMT5,Milton,Havn,USA,,,,,
2330597,USMKE,Milwaukee,Havn,USA,,,,,
2343941,USMS6,Mims,Havn,USA,,,,,
2343942,USMES,Minneapolis,Havn,USA,,,,,
2330744,USMOB,Mobile,Havn,USA,,,POINT(-88.0340255127419 30.6683935730503),-88.03402551274193,30.66839357305026
2343944,USZOH,Mohnton,Havn,USA,,,,,
2455267,USM47,Molena,Havn,USA,,,,,
2453964,USOO9,Monmouth,Havn,USA,,,,,
2455268,USM9O,Monmouth Beach,Havn,USA,,,,,
2455269,USM4X,Monroe,Havn,USA,,,,,
2343945,USMY3,Monterey,Havn,USA,,,,,
2343946,USQOR,Moravia,Havn,USA,,,,,
2343947,USMRH,Morehead City,Havn,USA,,,POINT(-76.6985643771531 34.7168979154328),-76.69856437715313,34.7168979154328
2343948,USYRE,Morehouse,Havn,USA,,,,,
2455272,US9OH,Moreland Hills,Havn,USA,,,,,
2343949,USMPP,Morgans Point,Havn,USA,,,POINT(-94.9892766069675 29.6805069907258),-94.98927660696754,29.6805069907258
2453965,USM5V,Morrisonville,Havn,USA,,,,,
2343950,USMRT,Morristown,Havn,USA,,,,,
2343951,USMW3,Moscow,Havn,USA,,,,,
2343952,USYMR,Mosier,Havn,USA,,,,,
2343953,USINX,Mosinee,Havn,USA,,,,,
2448954,USXZS,Mound House,Havn,USA,,,,,
2453966,USMU4,Mountain,Havn,USA,,,,,
2343954,USMTK,Mount Carmel,Havn,USA,,,,,
2343955,USMGQ,Mount Gilead,Havn,USA,,,,,
2343956,USQHS,Mount Holly Springs,Havn,USA,,,,,
2343957,USYMV,Mount Vernon,Havn,USA,,,,,
2343958,USMKI,Mukilteo,Havn,USA,,,,,
2343959,USMKZ,Mukwonago,Havn,USA,,,,,
2343960,USZMW,Muldrow,Havn,USA,,,,,
2343961,USYMK,Murdock,Havn,USA,,,,,
2343962,USZMU,Murphy,Havn,USA,,,,,
2343963,USXYS,Murrysville,Havn,USA,,,,,
2343964,USMKG,Muskegon,Havn,USA,,,POINT(-86.2925470999137 43.2194300228618),-86.29254709991368,43.21943002286175
2343965,USMYG,Myrtle Grove,Havn,USA,,,,,
2451746,USMYC,Mystic,Havn,USA,,,,,
2343966,USYNA,Naches,Havn,USA,,,,,
2451397,USYUD,Naples,Havn,USA,,,POINT(-70.5921930250462 43.9665788727254),-70.59219302504617,43.96657887272536
2453967,USVQV,Nashville,Havn,USA,,,,,
2343967,USBNA,Nashville,Havn,USA,,,,,
2330868,USNYU,Nassau,Havn,USA,,,,,
2343969,USHEZ,Natchez,Havn,USA,,,,,
2343970,USNAK,Natick,Havn,USA,,,,,
2343971,USNVA,Navarre,Havn,USA,,,,,
2343972,USNIJ,Nawiliwili,Havn,USA,,,,,
2343973,USNEJ,Necedah,Havn,USA,,,,,
2343974,USNZQ,Needmore,Havn,USA,,,,,
2453968,USNB4,Neets Bay,Havn,USA,,,,,
2453969,USNOQ,Nelsonia,Havn,USA,,,,,
2343975,USNDA,Neodesha,Havn,USA,,,,,
2453970,USN8P,Neponset,Havn,USA,,,,,
2343976,USNPC,Neptune City,Havn,USA,,,,,
2343977,USNXZ,Nesbit,Havn,USA,,,,,
2451747,USEWR,Newark,Havn,USA,,,POINT(-74.1634141439548 40.7408979683631),-74.16341414395481,40.74089796836307
2343978,USNBD,New Bedford,Havn,USA,,,,,
2343979,USNBL,New Bloomfield,Havn,USA,,,,,
2453971,USBW5,New Brockton,Havn,USA,,,,,
2343996,USZMP,Newburyport,Havn,USA,,,,,
2343980,USNCY,New Caney,Havn,USA,,,,,
2330750,USAWS,Newcastle,Havn,USA,,,,,
2448955,USNSX,New  Castle,Havn,USA,,,POINT(-75.5615165642593 39.6577822549367),-75.56151656425934,39.65778225493666
2343981,USZWC,New Columbia,Havn,USA,,,,,
2455274,USNP7,New Enterprise,Havn,USA,,,,,
2455275,US4NJ,New Era,Havn,USA,,,,,
2343998,USNFE,Newfane,Havn,USA,,,,,
2343982,USNFR,New Freedom,Havn,USA,,,,,
2343984,USNH2,New Haven,Havn,USA,,,,,
2343983,USHVN,New Haven,Havn,USA,,,POINT(-72.906814229267 41.2911376479496),-72.90681422926696,41.29113764794956
2343985,USNHN,New Hudson,Havn,USA,,,,,
2343986,USQNN,New Ipswich,Havn,USA,,,,,
2343987,USNLI,New Lisbon,Havn,USA,,,POINT(-90.1659875830282 43.8790812787439),-90.16598758302818,43.87908127874393
2343988,USNED,New London,Havn,USA,,,,,
2451398,USNQV,New London,Havn,USA,,,,,
2343989,USXNW,New Madrid,Havn,USA,,,,,
2343990,USNM2,New Martinsville,Havn,USA,,,,,
2330589,USMSY,New Orleans,Havn,USA,,,POINT(-90.128362255689 29.9145878228275),-90.12836225568897,29.91458782282752
2343992,USQZN,New Point,Havn,USA,,,POINT(-76.2739054928634 37.3412612302843),-76.2739054928634,37.34126123028425
2344001,USNPT,Newport,Havn,USA,,,,,
2343999,USNOZ,Newport,Havn,USA,,,,,
2344000,USNPO,Newport,Havn,USA,,,POINT(-124.055050438118 44.6280244131764),-124.0550504381183,44.62802441317637
2344002,USJNP,Newport Beach,Havn,USA,,,,,
2344003,USNNS,Newport News,Havn,USA,,,POINT(-76.417837716243 36.9619736563652),-76.41783771624304,36.96197365636515
2344004,USNRP,"Newport, Perry",Havn,USA,,,,,
2344005,USQNE,Newportville,Havn,USA,,,,,
2343993,USNPX,New Providence,Havn,USA,,,,,
2343994,USNSB,New Smyrna Beach,Havn,USA,,,,,
2455276,USN5T,New Tripoli,Havn,USA,,,,,
2330501,USNYC,New York,Havn,USA,,,POINT(-74.0137156949879 40.7297996335765),-74.01371569498787,40.72979963357653
2343388,USBOY,New York - Brooklyn,Havn,USA,,,POINT(-74.0043875621574 40.6902833884754),-74.00438756215742,40.69028338847541
2343905,USMNH,New York - Manhattan,Havn,USA,,,,,
2344006,USICH,Nicholls,Havn,USA,,,,,
2455277,USN5B,Niobrara,Havn,USA,,,,,
2344007,USNIX,Nixon,Havn,USA,,,,,
2453972,USNK3,Noank,Havn,USA,,,,,
2344008,USOLS,Nogales,Havn,USA,,,,,
2344009,USQNV,Nokesville,Havn,USA,,,,,
2330807,USOME,Nome,Havn,USA,,,,,
2344011,USNCM,Norco,Havn,USA,,,,,
2344012,USNCX,Norcross,Havn,USA,,,,,
2330677,USORF,Norfolk,Havn,USA,,,POINT(-76.3246346524696 36.8560505574683),-76.32463465246961,36.8560505574683
2453973,USNI2,Norman,Havn,USA,,,,,
2344024,USNHM,Northampton,Havn,USA,,,,,
2344014,USNAU,North Augusta,Havn,USA,,,,,
2455278,USN99,North Bay Village,Havn,USA,,,,,
2453974,USN4B,North Beach,Havn,USA,,,,,
2344015,USOTH,North Bend,Havn,USA,,,,,
2462479,USNTS,North Charleston,Havn,USA,,,,,
2453975,USNDB,North Dartmouth,Havn,USA,,,,,
2344016,USZGN,North Grosvenor Dale,Havn,USA,,,,,
2344017,USNHQ,North Hartland,Havn,USA,,,,,
2455279,USN2R,North Houston,Havn,USA,,,,,
2344018,USQNM,North Miami,Havn,USA,,,,,
2455280,USUHO,North Monmouth,Havn,USA,,,,,
2344025,USZZH,Northport,Havn,USA,,,,,
2344019,USNQZ,North Rose,Havn,USA,,,,,
2344020,USZNR,North Royalton,Havn,USA,,,,,
2453976,USNY5,North Salem,Havn,USA,,,,,
2344021,USNSC,North Sioux City,Havn,USA,,,,,
2344022,USNW2,North Wildwood,Havn,USA,,,,,
2344023,USYNO,North Woodstock,Havn,USA,,,,,
2344026,USNTR,Norton Shores,Havn,USA,,,,,
2344027,USNOW,Norwell,Havn,USA,,,,,
2453977,USNXL,Norwood,Havn,USA,,,,,
2453978,USTXQ,Noti,Havn,USA,,,,,
2344028,USNYX,Nyack,Havn,USA,,,,,
2344029,USOB2,Oak Bluffs,Havn,USA,,,,,
2344031,USYOB,Oakboro,Havn,USA,,,,,
2455473,USAKJ,Oak Grove,Havn,USA,,,,,
2330717,USOAK,Oakland,Havn,USA,,,,,
2344030,USQOP,Oak Park,Havn,USA,,,,,
2344033,USOKV,Oakville,Havn,USA,,,,,
2344034,USXOR,Oberlin,Havn,USA,,,,,
2344035,USOBI,Obion,Havn,USA,,,,,
2344036,USOAM,Ocean Gate,Havn,USA,,,,,
2344037,USOCP,Oceanport,Havn,USA,,,,,
2453979,USOCX,Ocean View,Havn,USA,,,,,
2453980,USOC7,Ocoee,Havn,USA,,,,,
2462480,USO82,Odessa,Havn,USA,,,,,
2344038,USOGS,Ogdensburg,Havn,USA,,,,,
2344039,USOGY,Oglesby,Havn,USA,,,,,
2344040,USYOQ,Ogunquit,Havn,USA,,,,,
2344041,USZHE,Okarche,Havn,USA,,,,,
2344042,USOKX,Okemos,Havn,USA,,,,,
2455477,USDXX,Old Brookville,Havn,USA,,,,,
2453981,USDKH,Old Rock Hill,Havn,USA,,,,,
2448956,USOL2,Oleum,Havn,USA,,,,,
2344043,USZOT,Olivette,Havn,USA,,,,,
2344044,USQOT,Olton,Havn,USA,,,,,
2344045,USOLM,Olympia,Havn,USA,,,,,
2344046,USQOA,Olyphant,Havn,USA,,,,,
2344047,USOMA,Omaha,Havn,USA,,,,,
2455478,USIA3,Onawa,Havn,USA,,,,,
2453982,USOT5,Ontario,Havn,USA,,,,,
2344048,USONG,Ontonagon,Havn,USA,,,,,
2344049,USZOW,Ooltewah,Havn,USA,,,,,
2344050,USOBC,Orange Beach,Havn,USA,,,,,
2453983,USOSZ,Orca,Havn,USA,,,,,
2455479,US8MN,Orcutt,Havn,USA,,,,,
2344051,USOEG,Oregon,Havn,USA,,,,,
2344052,USYDO,Orondo,Havn,USA,,,,,
2453984,USM2S,Osceola,Havn,USA,,,,,
2453985,USOS3,Oskaloosa,Havn,USA,,,,,
2448957,USOV3,Osterville,Havn,USA,,,,,
2344053,USOSW,Oswego,Havn,USA,,,,,
2344054,USOTL,Ottawa Lake,Havn,USA,,,,,
2344055,USOSV,Ottsville,Havn,USA,,,,,
2344056,USOTM,Ottumwa,Havn,USA,,,,,
2455480,US3VC,Outlook,Havn,USA,,,,,
2344057,USZOD,Oviedo,Havn,USA,,,,,
2344058,USOWB,Owensboro,Havn,USA,,,,,
2344059,USOXR,Oxnard-Ventura Apt,Havn,USA,,,,,
2344060,USPAH,Paducah,Havn,USA,,,,,
2344061,USPGE,Pagedale,Havn,USA,,,,,
2453986,USPY6,Paisley,Havn,USA,,,,,
2344062,USPBE,Palatine Bridge,Havn,USA,,,,,
2344063,USPQM,Palm,Havn,USA,,,POINT(-80.0488188991098 26.7162366796903),-80.04881889910983,26.71623667969028
2344064,USPMZ,Palmertown,Havn,USA,,,,,
2455481,USP64,Palmetto Bay,Havn,USA,,,,,
2453987,USPGZ,Palo Pinto,Havn,USA,,,,,
2344065,USQPM,Pamplin,Havn,USA,,,,,
2330667,USPFN,Panama City,Havn,USA,,,POINT(-85.7313434245598 30.1806726291106),-85.73134342455978,30.18067262911056
2455482,USP77,Panora,Havn,USA,,,,,
2453988,USPK3,Parks,Havn,USA,,,,,
2344067,USPKT,Parkton,Havn,USA,,,,,
2453989,USPAS,Pasadena,Havn,USA,,,,,
2344068,USPGL,Pascagoula,Havn,USA,,,POINT(-88.5696476366456 30.3491628330649),-88.56964763664557,30.34916283306488
2344069,USPCP,Patchogue,Havn,USA,,,,,
2344070,USPWG,Paterson,Havn,USA,,,,,
2448958,USYL2,Peach Bottom,Havn,USA,,,,,
2448959,USEUX,Pearisburg,Havn,USA,,,,,
2344071,USPEA,Pearl Harbor,Havn,USA,,,,,
2453990,USPS6,Pearson,Havn,USA,,,,,
2344072,USQPN,Peconic,Havn,USA,,,,,
2448960,USJUY,Pembroke,Havn,USA,,,POINT(-71.4607345905615 43.1282688774855),-71.46073459056151,43.12826887748546
2344073,USZPB,Pembroke Park,Havn,USA,,,POINT(-80.1752254277271 25.9852740560561),-80.17522542772713,25.98527405605614
2455486,US9DK,Penngrove,Havn,USA,,,,,
2453991,USPPS,Pennsauken,Havn,USA,,,,,
2455485,US7CA,Penn Valley,Havn,USA,,,,,
2330777,USPNS,Pensacola,Havn,USA,,,POINT(-87.2080881345677 30.4030840536534),-87.2080881345677,30.40308405365338
2344075,USPB4,Pensacola Beach,Havn,USA,,,,,
2344076,USPQN,Pequannock,Havn,USA,,,,,
2344077,USXPE,Perdue Hill,Havn,USA,,,,,
2344078,USPYB,Perryman,Havn,USA,,,,,
2344079,USPAY,Perth Amboy,Havn,USA,,,POINT(-74.262735287324 40.5038289301613),-74.26273528732396,40.50382893016133
2344080,USYPB,Peterborough,Havn,USA,,,POINT(-71.95 42.86666667),-71.95,42.86666667
2330591,USPHL,Philadelphia,Havn,USA,,,POINT(-75.1344554035799 39.9031101375359),-75.13445540357988,39.90311013753591
2344082,USYPH,Philomath,Havn,USA,,,,,
2344083,USYPF,Pigeon Forge,Havn,USA,,,,,
2448961,USPGX,Pillager,Havn,USA,,,,,
2453992,USPM8,Pilot Mountain,Havn,USA,,,,,
2451399,USPIW,Pilottown,Havn,USA,,,,,
2344084,USPAA,Pine Apple,Havn,USA,,,,,
2344085,USQPS,Pine Bluffs,Havn,USA,,,,,
2344086,USYPN,Pine Bush,Havn,USA,,,,,
2344087,USQPY,Pine Plains,Havn,USA,,,,,
2344088,USPIT,Pittsburgh,Havn,USA,,,,,
2344089,USITV,Pittsville,Havn,USA,,,,,
2448962,USEUU,Placida,Havn,USA,,,,,
2453993,USTJJ,Platte,Havn,USA,,,,,
2453994,USPI7,Pleasant Island,Havn,USA,,,,,
2453995,USP2L,Pleasant Lake,Havn,USA,,,,,
2344090,USPLP,Pleasant Prairie,Havn,USA,,,,,
2344091,USQPH,Pocahontas,Havn,USA,,,,,
2448963,USPA2,Point Arena,Havn,USA,,,,,
2448964,USTBW,Point Barrow,Havn,USA,,,POINT(-156.790074733714 71.2923316947569),-156.7900747337137,71.29233169475691
2453996,USPP5,Point Conception,Havn,USA,,,,,
2344092,USPP3,Point Pleasant Beach,Havn,USA,,,,,
2455489,US9IU,Point Reyes Station,Havn,USA,,,,,
2344093,USPRS,Point Roberts,Havn,USA,,,,,
2453997,USOW4,Point Wells,Havn,USA,,,,,
2344094,USQPD,Poland,Havn,USA,,,POINT(-80.6147338501438 41.0241055682534),-80.61473385014382,41.02410556825343
2453998,USPO8,Pompton,Havn,USA,,,,,
2455490,US4NM,Ponce de Leon,Havn,USA,,,,,
2453999,USPO7,Ponsford,Havn,USA,,,,,
2344113,USPOJ,Portage,Havn,USA,,,,,
2344114,USZPT,Portageville,Havn,USA,,,,,
2451748,USPAL,Port Allen,Havn,USA,,,,,
2344095,USPCV,Port Canaveral,Havn,USA,,,,,
2454000,USPZH,Port Chicago,Havn,USA,,,,,
2454001,USQPR,Port Eads,Havn,USA,,,,,
2451749,USPEB,Port Elizabeth,Havn,USA,,,POINT(-74.9823883088932 39.3014694662577),-74.98238830889318,39.30146946625765
2344115,USPOD,Porterdale,Havn,USA,,,,,
2344096,USPEF,Port Everglades,Havn,USA,,,POINT(-80.1203602580398 26.0921579467098),-80.12036025803975,26.0921579467098
2344097,USPE2,Port Ewen,Havn,USA,,,,,
2330730,USFOC,Port Fourchon,Havn,USA,,,POINT(-90.1943429801496 29.1045527157068),-90.19434298014959,29.10455271570681
2330833,USNTD,Port Hueneme,Havn,USA,,,POINT(-119.208910966759 34.1473568538865),-119.2089109667593,34.14735685388651
2344100,USPIS,Port Isabel,Havn,USA,,,,,
2451750,USPTJ,Port Jefferson,Havn,USA,,,,,
2448965,USPWQ,Portland,Havn,USA,,,,,
2344116,USDTP,Portland,Havn,USA,,,POINT(-97.3396179565243 27.8833803401769),-97.33961795652428,27.88338034017692
2330731,USPDX,Portland,Havn,USA,,,POINT(-122.694432684433 45.5442703963296),-122.6944326844331,45.54427039632958
2330502,USPWM,Portland Maine,Havn,USA,,,POINT(-70.2472353976175 43.6567021909846),-70.24723539761754,43.65670219098457
2344101,USPLV,Port Lavaca,Havn,USA,,,POINT(-96.6222230404554 28.6170542835203),-96.62222304045535,28.61705428352028
2344102,USPMV,Port MacKenzie,Havn,USA,,,,,
2344103,USPDI,Port Madison,Havn,USA,,,,,
2344104,USPME,Port Manatee,Havn,USA,,,POINT(-82.5621827362242 27.6353143224542),-82.5621827362242,27.63531432245417
2344105,USPM3,Port Monmouth,Havn,USA,,,,,
2344106,USPM4,"Port Morris, Bronx",Havn,USA,,,,,
2344107,USURR,Port Murray,Havn,USA,,,,,
2451751,USPNJ,Port Newark,Havn,USA,,,,,
2458451,USLU8,Port Of South Louisiana,Havn,USA,,,,,
2344119,USXPT,Portola Valley,Havn,USA,,,,,
2454002,USQOC,Port Orchard,Havn,USA,,,,,
2344108,USPO2,Port Orford,Havn,USA,,,,,
2344109,USYPR,Port Republic,Havn,USA,,,,,
2344110,USPSJ,Port Saint Joe,Havn,USA,,,,,
2330719,USPTM,Portsmouth,Havn,USA,,,POINT(-70.717711590523 43.0727290144506),-70.71771159052298,43.07272901445061
2330649,USPSM,Portsmouth,Havn,USA,,,POINT(-70.7615757931416 43.084202067871),-70.76157579314162,43.08420206787105
2344112,USSUL,Port Sulphur,Havn,USA,,,,,
2448966,USVTP,Portville,Havn,USA,,,,,
2451752,USPOW,Port Washington,Havn,USA,,,,,
2454003,USPG8,Pound Ridge,Havn,USA,,,,,
2454004,USTXX,Powderly,Havn,USA,,,,,
2454005,USPP4,Powells Point,Havn,USA,,,,,
2344122,USZPW,Powhatan,Havn,USA,,,,,
2344123,USPS3,Prairie du Sac,Havn,USA,,,,,
2448967,USZWZ,Premont,Havn,USA,,,,,
2454006,USPS9,Preston,Havn,USA,,,,,
2454007,USP43,Priceville,Havn,USA,,,,,
2454008,USPT7,Prichard,Havn,USA,,,,,
2454009,USPP9,Prospect,Havn,USA,,,,,
2344124,USQPX,Prosper,Havn,USA,,,,,
2344125,USPVD,Providence,Havn,USA,,,POINT(-71.3894744351044 41.7969397181448),-71.38947443510436,41.79693971814484
2344126,USPVC,Provincetown,Havn,USA,,,,,
2344127,USPLL,Pt Allen,Havn,USA,,,,,
2344128,USCLM,Pt Angeles,Havn,USA,,,POINT(-123.440692337658 48.1248937078345),-123.4406923376582,48.12489370783445
2344129,USPOA,Pt Arthur,Havn,USA,,,POINT(-93.9411671531166 29.8586287375423),-93.94116715311662,29.85862873754233
2344130,USPRY,Pt Blakely,Havn,USA,,,,,
2344131,USPOB,Pt Bolivar,Havn,USA,,,,,
2344132,USUXZ,Pt Chester,Havn,USA,,,,,
2344133,USPGH,Pt Gamble,Havn,USA,,,,,
2344134,USABC,Pt Hadlock,Havn,USA,,,,,
2344135,USPHN,Pt Huron,Havn,USA,,,,,
2448970,USJDT,Pt Laudania,Havn,USA,,,,,
2344136,USPLU,Pt Ludlow,Havn,USA,,,,,
2448971,USRI4,Pt Richmond,Havn,USA,,,,,
2344137,USPSL,Pt San Luis,Havn,USA,,,,,
2344138,USTWD,Pt Townsend,Havn,USA,,,,,
2454010,USPGQ,Puget Sound,Havn,USA,,,,,
2454011,USYP5,Purchase,Havn,USA,,,,,
2344139,USZQE,Quarryville,Havn,USA,,,,,
2344140,USZQU,Queen City,Havn,USA,,,,,
2344141,USQUI,Quincy,Havn,USA,,,POINT(-120.9166667 39.91666667),-120.9166667,39.91666667
2344142,USRAC,Racine,Havn,USA,,,,,
2344143,USYRG,Ragland,Havn,USA,,,,,
2344144,USXRC,Rainbow City,Havn,USA,,,,,
2344145,USRAI,Rainier,Havn,USA,,,,,
2344146,USRBO,Rancho Bernardo,Havn,USA,,,,,
2451400,USRHG,Rancho Mirage,Havn,USA,,,,,
2455492,US8DD,Ranchos de Taos,Havn,USA,,,,,
2344147,USYRP,Rapidan,Havn,USA,,,,,
2344148,USXRA,Ravena,Havn,USA,,,,,
2344149,USACC,Raymond,Havn,USA,,,,,
2344150,USYRO,Raytown,Havn,USA,,,,,
2454012,USRF5,Red Feather Lakes,Havn,USA,,,,,
2344151,USRHY,Red Hill,Havn,USA,,,,,
2344152,USRDK,Red Oak,Havn,USA,,,,,
2344153,USRWC,Redwood City,Havn,USA,,,,,
2455494,USRR6,Redwood Valley,Havn,USA,,,,,
2448973,USIZK,Renick,Havn,USA,,,,,
2451401,USJE7,Renville,Havn,USA,,,,,
2344154,USRXF,Rexford,Havn,USA,,,,,
2344155,USYRY,Reynoldsville,Havn,USA,,,,,
2344156,USZBK,Rhinebeck,Havn,USA,,,,,
2330636,USRCH,Richmond,Havn,USA,,,POINT(-122.358075493506 37.9105372518817),-122.3580754935062,37.91053725188175
2454013,USRIC,Richmond,Havn,USA,,,,,
2344158,USZIC,Rickreall,Havn,USA,,,,,
2344159,USRIM,Rimer,Havn,USA,,,,,
2344160,USRAF,Ringle,Havn,USA,,,,,
2454014,USR88,Rio,Havn,USA,,,,,
2344161,USZRB,Riverbank,Havn,USA,,,,,
2454015,USRV5,Riverdale,Havn,USA,,,,,
2344162,USRGJ,Rivergate,Havn,USA,,,,,
2455495,USRG6,River Grove,Havn,USA,,,,,
2455496,USQQN,River Ridge,Havn,USA,,,,,
2344164,USVSE,Riverside,Havn,USA,,,,,
2344163,USVRD,Riverside,Havn,USA,,,,,
2455498,USR55,Rochelle,Havn,USA,,,,,
2344165,USROC,Rochester,Havn,USA,,,,,
2454017,USRYK,Rockaway Parks,Havn,USA,,,,,
2454016,USRC6,Rock Creek,Havn,USA,,,,,
2344167,USRKD,Rockland,Havn,USA,,,,,
2344168,USRP3,Rockport,Havn,USA,,,,,
2454018,USR63,Rockport,Havn,USA,,,,,
2454019,USRC4,Rockport,Havn,USA,,,,,
2344166,USXRT,Rock Tavern,Havn,USA,,,,,
2454020,USR2V,Rockville,Havn,USA,,,,,
2454021,USRYF,Rocky Face,Havn,USA,,,,,
2344169,USRKY,Rocky River,Havn,USA,,,,,
2448974,USRD4,Rodeo,Havn,USA,,,,,
2344170,USRGS,Rogers,Havn,USA,,,,,
2344171,USRCY,Rogers City,Havn,USA,,,,,
2344172,USRH2,Rogers Haven,Havn,USA,,,,,
2454022,USRJQ,Roggen,Havn,USA,,,,,
2455499,USR3O,Rollinsford,Havn,USA,,,,,
2344173,USOMD,Romoland,Havn,USA,,,,,
2454023,USROJ,Ronks,Havn,USA,,,,,
2344174,USRLT,Roosevelt,Havn,USA,,,,,
2454024,USR34,Rootstown,Havn,USA,,,,,
2458452,USRSG,Rosenberg,Havn,USA,,,POINT(-95.8052331128987 29.5589134464967),-95.80523311289873,29.55891344649669
2454025,USRJT,Roseton,Havn,USA,,,,,
2454026,USRV9,Roseville,Havn,USA,,,,,
2344176,USRSK,Rosiclare,Havn,USA,,,,,
2454027,USRYN,Roslyn Heights,Havn,USA,,,,,
2330839,USRAJ,Rotterdam,Havn,USA,,,POINT(-73.96666667 42.78333333),-73.96666667,42.78333333
2455501,USR5W,Rowena,Havn,USA,,,,,
2344178,USZRE,Rowlett,Havn,USA,,,,,
2344179,USYRF,Ruffin,Havn,USA,,,,,
2344180,USYRD,Runnemede,Havn,USA,,,,,
2344181,USZRY,Rye,Havn,USA,,,,,
2344182,USZHB,Sabetha,Havn,USA,,,POINT(-95.8 39.9),-95.8,39.9
2344183,USSBB,Sabina,Havn,USA,,,,,
2344184,USSAB,Sabine,Havn,USA,,,POINT(-87.1423966821514 30.3295307109721),-87.14239668215143,30.32953071097213
2344185,USQSK,Saco,Havn,USA,,,,,
2330635,USSAC,Sacramento,Havn,USA,,,,,
2454028,USRV4,Saddle River,Havn,USA,,,,,
2344187,USSP2,Sagaponack,Havn,USA,,,,,
2454029,USGXH,Sag Harbor,Havn,USA,,,,,
2344188,USXSG,Sagola,Havn,USA,,,,,
2454030,USS7T,Saint Charles,Havn,USA,,,,,
2344189,USSKZ,Saint Clair,Havn,USA,,,,,
2451753,USST9,Saint George,Havn,USA,,,,,
2344190,USHZA,Saint Henry,Havn,USA,,,,,
2455502,USJO4,Saint Johns,Havn,USA,,,POINT(-81.5456863618894 30.0822324484727),-81.54568636188944,30.08223244847274
2451754,USTOU,Saint Johnsville,Havn,USA,,,,,
2344191,USYSJ,Saint Joseph,Havn,USA,,,,,
2451755,USOK9,Saint Louis,Havn,USA,,,,,
2455503,USS67,Saint Paul Park,Havn,USA,,,,,
2455504,US6TT,Saint Pete Beach,Havn,USA,,,,,
2344192,USXTM,Saint Thomas,Havn,USA,,,,,
